text,date,user,sentiment,query,__index_level_0__
@longpour lol. gotta get to beantown! It's called... a Fenway! ,Sat Jun 06 21:58:56 PDT 2009,RenaissanceAsh,1,NO_QUERY,46800
is missing his better half ,Sun May 17 11:05:38 PDT 2009,Tempest3K,0,NO_QUERY,6601
@hipattack it probably does then  my bank balance is a fail until tom gets a job. okay... deal,Sat Jun 06 09:30:39 PDT 2009,caitymay,0,NO_QUERY,42477
@mfowmes Heehee!! Shall catch ya later! Byeeeeeeeeeee ,Fri Jun 05 09:22:54 PDT 2009,VioletsCRUK,1,NO_QUERY,49331
Im doing my homework... ,Fri May 22 02:46:04 PDT 2009,LinKin_GirL_95,0,NO_QUERY,43080
"&quot;We're all pretty bizarre. Some of us are just better at hiding it, that's all.&quot; The Breakfast Club is amazingg ",Mon Jun 15 20:38:58 PDT 2009,Cayluhh,1,NO_QUERY,13863
Actually I had 503   maybe I should put my web cam on,Fri Apr 17 20:31:04 PDT 2009,leabella,0,NO_QUERY,12959
"i'm so so sorry that i'm not come to NIKICIO VOL.04 IN TRIBUTE @nikicio for sure, i really want to see your collection ",Mon Jun 15 23:13:59 PDT 2009,angelalalilule,1,NO_QUERY,20451
@Deshair I know!! ,Sat Jun 06 08:32:38 PDT 2009,DAzelia,0,NO_QUERY,49897
@kopigao thanks for the heads up regarding #kuote!  haha,Fri May 29 09:07:32 PDT 2009,mrhalim,1,NO_QUERY,11363
uh oh! my mouse is sick! ,Sun May 10 02:34:25 PDT 2009,rosecolured,0,NO_QUERY,48388
feeling a lil better :/ but pretty much still &gt;&gt;&gt; ,Sat Jun 06 00:46:36 PDT 2009,MelMarie88,0,NO_QUERY,24180
@KimSchulze i hate you..... i have work to do.... bring on dec...... no actually..... short term investment... bring on wed ,Mon May 18 00:43:00 PDT 2009,michellejoubs,1,NO_QUERY,1801
Too sleepy and I have to prepare myself head onto the final interview. One step closer!! ,Mon Jun 01 20:31:06 PDT 2009,runaholickassy,1,NO_QUERY,31715
@connoraa hahaha aww ur well adorablee :p ill save you from the scaryness sorry for late reply hiptop died have a good night!  x,Sat May 02 06:57:46 PDT 2009,pokerfacexxx,1,NO_QUERY,764
Feeling too bad....My stomach is killing me ,Sun May 31 09:22:21 PDT 2009,guady23,0,NO_QUERY,23949
"Fat Boy Slim 2moro, White Lies Sunday, Friendly Fires Monday.....Exam tuesday  Sack it off i hear you shout?? x",Fri May 22 08:24:36 PDT 2009,charlene566,0,NO_QUERY,30436
i got a bruise on my foot out if nowhere!  it hurts!,Fri May 29 01:19:51 PDT 2009,Traacyy,0,NO_QUERY,42974
"@lellenator I know how to play a little bit, but I'm trying to reteach myself this summer. ",Sun May 10 07:24:10 PDT 2009,kyjin,1,NO_QUERY,27525
YouTube is half-dead ,Thu Jun 04 12:47:21 PDT 2009,detence,0,NO_QUERY,11846
"@Dina357 Yeah, i guess i Pay attention in Class more than Others.  Haha, Soon the song will get annoying... xD",Sun May 17 03:46:40 PDT 2009,icecreamcoke,1,NO_QUERY,37933
@_Cendrillon i miss you too  &lt;3,Sat May 30 09:53:37 PDT 2009,R_Marine,0,NO_QUERY,11461
Love makes the world go round ,Sat Jun 06 09:04:50 PDT 2009,Tzen_Rose,1,NO_QUERY,16431
@petewentz im past the age of being in school.. but its no summer here. what should i do? ,Tue Jun 16 18:45:39 PDT 2009,BeyondBel,0,NO_QUERY,17714
@gab_iii They were a HUGE part of my life. They're the reason I know my best friends and the reason I'm even into local bands. ,Wed Jun 03 00:21:19 PDT 2009,kettums,0,NO_QUERY,2325
@thejuli oh well. Can't wait for the next series. I love 4-hr 9-inning games ,Sun Jun 07 14:31:21 PDT 2009,notpmekts,1,NO_QUERY,25132
To face or not to face...i dont have a choice ,Tue Jun 16 15:44:35 PDT 2009,britt_bradn,0,NO_QUERY,27595
Welcomes @Chrisdowling74.   *waves*,Sat Apr 18 13:24:20 PDT 2009,beci_to_the_bee,1,NO_QUERY,34893
is off to go see up and then party it up ,Sat May 30 20:08:54 PDT 2009,jazzalicous26,1,NO_QUERY,3735
"Hey moon, please forget to fall down  â« http://blip.fm/~8lkgh",Sat Jun 20 19:02:27 PDT 2009,FiilipeNagao,0,NO_QUERY,39466
"@Brunette1652 Unfortunately I think cos Vuitton is such a copied brand now, people will always question authenticity. It's a pity ",Tue Jun 23 11:57:28 PDT 2009,dressjunkie,0,NO_QUERY,23003
@calvinharris THEY ALWAYS GO OFF IN MANCHESTER THEYRE SO ANNOYING! DRIVE ME MAD WHEN IM Q'ING FOR GIGS! gutted im not there tonight!  xx,Sat May 02 11:08:22 PDT 2009,nikki_lfc,0,NO_QUERY,8735
KWOD is no longer rock. 98Rock is taking heat.  Will Sacramento be completely rockless soon?!  I hope not ,Sun Jun 07 01:43:52 PDT 2009,radiomatthew,0,NO_QUERY,36657
building day.  ugh.  &amp; i thought i would be able to hang out with friends.  ,Sat Jun 20 09:28:01 PDT 2009,mmaddielion,0,NO_QUERY,18098
"@charchaos aawww you stuck with the grandparents on a sat night   are they there for long,lol,xx",Sat Jun 06 10:49:26 PDT 2009,kat_n,0,NO_QUERY,33337
Good morning all. Still in bed. Gonna get half an hour more sleep then I'll get up. I really need to learn to drive. I feel imprisoned! ,Sun May 31 23:23:55 PDT 2009,Denise2779,0,NO_QUERY,37795
She's on the rag ,Sat Jun 20 11:31:22 PDT 2009,GabeRealz,0,NO_QUERY,48464
"Following you, Bill, and your friend Pat.  Hope it helps!!   @Bill_Nye",Fri May 01 23:16:05 PDT 2009,g8rluva,1,NO_QUERY,10844
"@priiacosmetics YW. I did something so stupid for my skin yesterday while out in the sun, your blog post was perfect this morning. ",Mon Jun 15 07:35:51 PDT 2009,beautyclutch,1,NO_QUERY,42452
"@CharlesTilley ah, i LOVE barbeques, have fun,  you've made me want one now! it's not good enough weather here though  xxx",Sat Jun 20 10:33:44 PDT 2009,iLoveFry_,0,NO_QUERY,14685
"@sarahmallonxo rachaelsarahmurray was too long  (My middle name is Sarah, btw)",Sun May 31 15:40:06 PDT 2009,rachaelsarahm,0,NO_QUERY,15019
"@mileycyrus miley don't cry, see when i wanna cry i listen to your music and i feel better. but i dont think that can apply to you..! ",Sat May 30 21:17:19 PDT 2009,janexbabaayyy,0,NO_QUERY,8309
i'm gonna post my makeup look of the day ALMOST everyday... good idea right? ,Mon Jun 15 09:54:39 PDT 2009,itsmesues,1,NO_QUERY,46739
Now-Zapping zone ,Fri May 29 14:30:04 PDT 2009,ddtoOrres,1,NO_QUERY,46999
@teainthesun i miss you too  its ok though boo just have fun today and i'll see you tomorrow k?,Sat Jun 06 17:41:25 PDT 2009,kidBmoon,0,NO_QUERY,36024
@jessicahume Ouch ,Sun Jun 07 11:10:19 PDT 2009,sterlingksmith,0,NO_QUERY,43417
what a sunny day! but I'll be the whole day at university.. ,Tue Jun 16 23:50:38 PDT 2009,miss_fareena,0,NO_QUERY,15113
@R33S I'm pretty sure u would be very ok with it  u can melt them all with ur Aussieness. I'll wanna meet ur eye candy when I'm there tho!,Mon Jun 15 21:19:29 PDT 2009,LeoWolfe,1,NO_QUERY,2194
"oh, josh is a loserrr. called me skinny.  haha. he cant talk. get to see billy later (:",Fri Jun 05 19:20:16 PDT 2009,SoniaKaur,0,NO_QUERY,47778
just figured out that I have not been receiving my device updates  been missing alot,Sat Jun 06 18:58:49 PDT 2009,OhSoHaute,0,NO_QUERY,16316
@AndzZz buuu ia c ,Fri May 29 18:19:38 PDT 2009,itzT,0,NO_QUERY,689
We are sitting in traffic...hope att these people aint going to the same party as me  I hate an over crowded event,Sat Apr 18 20:55:57 PDT 2009,ClassyChaz,0,NO_QUERY,3857
Got a new phone but now ha to go to work pretty soon ,Sat Jun 06 13:38:29 PDT 2009,nathanpziegler,0,NO_QUERY,11685
@VertHorizon the Pens have a made it a heck of a series.. but Detroit is is just so deep... Wings in 6.  look foward to the new record!,Sun Jun 07 06:41:20 PDT 2009,septemberon,1,NO_QUERY,21409
Folding green flowers just like cindy ,Tue May 26 21:43:21 PDT 2009,J_will_i_am,1,NO_QUERY,13099
My blog is back to Blogger http://bit.ly/g05jR  come check out MY THOUGHTS ,Mon Jun 15 18:23:56 PDT 2009,hshawjr,1,NO_QUERY,19724
Off to France today and it's meant to be scorchio!! ,Sun Jun 14 23:33:48 PDT 2009,OwenMcOwen,1,NO_QUERY,18628
@kiruba sent you an invitation thro linkedin.com. just check it out ,Sat Jun 06 08:35:19 PDT 2009,Lavanyaj,1,NO_QUERY,30683
i hate moving ,Mon Apr 20 01:01:54 PDT 2009,oOneInAMilliOon,0,NO_QUERY,41911
@DeeRiley yep the essentials hehe... i'll still be having a cold shower but i'll no longer disturb the neighbours  Be about 2 wks,Sat Jun 06 03:44:41 PDT 2009,Shellie_Austin,1,NO_QUERY,27166
@markbrooke89 my mac cd/DVD drive is making very loud noises ,Sun May 17 03:50:08 PDT 2009,Frankie89,0,NO_QUERY,16609
Who Knew Love could Hurt Soooo MUCH!!! ,Wed May 13 23:55:36 PDT 2009,aquarius_baybee,0,NO_QUERY,35787
now my little girl is sick too.. watching tv / thinking of a great big birthdayparty ,Tue Jun 16 03:27:24 PDT 2009,LorrainePain,1,NO_QUERY,47714
oh no OH NO! its the sad episode of futurama.  I forsee an evening of tears,Sat Jun 06 01:19:23 PDT 2009,ccake,0,NO_QUERY,20226
will to go to UST na  bye (bye) http://plurk.com/p/117vxb,Mon Jun 15 19:30:28 PDT 2009,itsdiyanuh,1,NO_QUERY,48227
@patriciarose - not blu-rays  I can't believe my luck $600 to fix the tv needs new bulb,Mon Jun 01 17:05:00 PDT 2009,bbrennanmeneses,0,NO_QUERY,11092
Just when I thought my Internet connection was getting good it goes bad!!! ,Thu May 14 04:51:27 PDT 2009,smileysmile989,0,NO_QUERY,6600
listening to matt wertz 519. y do gd usa musicians never come to scotland ? :S  ahh well heres to hoping,Fri Jun 05 17:06:47 PDT 2009,garythescot,0,NO_QUERY,33796
Y is it soo damn hard 4 me 2 reach 100 followers? Ugh! ,Tue Jun 23 08:14:54 PDT 2009,Alilly,0,NO_QUERY,41199
will have a haircut today. . . ,Sat May 16 23:55:08 PDT 2009,iamgreg23,1,NO_QUERY,10008
hmmmm still cant do it ,Sat Jun 06 10:13:15 PDT 2009,rachelxrachelx,0,NO_QUERY,47792
@mileycyrus Is there season 4? ,Mon Jun 01 07:31:23 PDT 2009,CabreraNina,0,NO_QUERY,35376
SF was my lady this weekend and I knew her. Biblically. ,Sun May 17 23:42:44 PDT 2009,zdayiscoming,1,NO_QUERY,32255
@KissaHasRSD it's so unfun  xx,Mon Jun 22 18:41:24 PDT 2009,Rellacafa,0,NO_QUERY,12409
@MissVxo it really is ,Sun Jun 07 07:10:03 PDT 2009,xAKTx,0,NO_QUERY,41359
"@purplepups so true, so true. ",Mon Jun 15 05:02:15 PDT 2009,wellthatdepends,1,NO_QUERY,46656
@Phthalo @katem No great Pels here. Someday... In the meantime a Pilot Isaac Newton + PR Burgundy &amp; an Estie 9128 + Di Steel Bl will do. ,Sun May 31 17:22:15 PDT 2009,inkophile,1,NO_QUERY,9729
@SteveChaiGuy Good Night Steve! No problemo! ,Mon Jun 01 21:57:34 PDT 2009,Gen22,1,NO_QUERY,47630
I found 2 notes in my computer bag  Makes this trip way better. I don't understand how people with kids can travel on a regular basis. xo,Sun Jun 07 14:31:14 PDT 2009,timothyt,1,NO_QUERY,6126
"Morning all, time for me to go to the dentist after a shity week  but its monday, and I won't let last week hold me down",Mon May 18 05:29:36 PDT 2009,ejfarino,1,NO_QUERY,24182
Im fixing supper. My husband just got in from work not too long ago. Im hungry ,Mon Jun 01 20:00:37 PDT 2009,whitneycoy,1,NO_QUERY,37404
@theboatissinkin i have 1 best friend though sa class ko. but i really really really want karina! ,Sat May 30 09:32:07 PDT 2009,marj0488,0,NO_QUERY,20024
Thanks for listeninggggg  now catch me buzzzzin thru the city ,Sun Jun 07 10:48:34 PDT 2009,misshoneyb,1,NO_QUERY,29917
"@DivaTomboy An Abstract, mental painting (as you mentioned in an earlier tweet), but I do have one of those (mental portrait) ",Tue Jun 02 07:49:49 PDT 2009,johnmijac,1,NO_QUERY,7132
OMG! I have never seen such awful traffic ! I have been sitting on the 270 for 36 minutes and I only needed to go 2 miles ,Mon Jun 15 14:25:09 PDT 2009,pmc35,0,NO_QUERY,49946
one half of gillian's great plans has gone kaput. the second half might as well. ,Mon Jun 15 07:05:02 PDT 2009,gillysim,0,NO_QUERY,35523
"@jemima_blue haha The thing is he's so right, we can all identify with things he talks about.  I think its called observational comedy. ",Sat Jun 06 15:38:26 PDT 2009,Honesty666,1,NO_QUERY,40045
@mileycyrus what is itttt? ,Tue Jun 02 22:41:16 PDT 2009,katelyncooper,1,NO_QUERY,18262
"@Katie5993 Aww, moo  In responce to your text- yeah I got Alex some chocolates? Google maps doesn't even have it, oh christ.",Sat Jun 20 09:54:16 PDT 2009,allienic,0,NO_QUERY,3909
@Paulidwgirl lol who doesnt want to be single and drooling over Ddub he's my hero! ,Tue Apr 21 01:05:53 PDT 2009,Djalfy,1,NO_QUERY,27685
@bnish dan and i grabbed yardhouse earlier. why didn't you pirate it?! i was so disappointed ,Tue Apr 07 01:25:09 PDT 2009,megasmalls,0,NO_QUERY,8582
@hrtdlovebrkn  want one of my accounts? if i can remember the password........,Tue Jun 16 20:54:59 PDT 2009,Choclate0630,0,NO_QUERY,9034
good morning ) im going to harlingen ,Sun Jun 07 09:45:22 PDT 2009,SunshineeDani,1,NO_QUERY,8041
sooo im up and out! out with my peeps. i can tell its gonna be a early night. wishing i was caked up instead ,Sun May 10 20:35:21 PDT 2009,ashleymiranda1,0,NO_QUERY,13600
@LisaKLong Wantd 2b comedian when lil boy. I memrize commercials jingles &amp; comedy movies like sponge. Decent impersonator. Nothin my own ,Sat May 02 23:23:47 PDT 2009,pnwfitness,0,NO_QUERY,40710
http://tinyurl.com/cdooaq yellow monsters latests ,Sat Apr 18 07:16:14 PDT 2009,Saffy,1,NO_QUERY,44058
Looking forward to a day that can only get better. Am due at dentist at 10... ,Wed Jun 17 00:52:38 PDT 2009,Ed_Hart,0,NO_QUERY,11269
awwww..ok! now i miss him!! ,Sun Jun 07 20:06:19 PDT 2009,maravega95,0,NO_QUERY,29341
"Lol. I've only just realised that the twelve colonies on BSG are named after the signs of the zodiac  smart, that's me...",Mon Jun 15 02:19:06 PDT 2009,coliwilso,1,NO_QUERY,1366
TONS of airsoft today ,Mon Jun 15 14:08:40 PDT 2009,Treefriend09,1,NO_QUERY,36829
getting into some serious voltage and circuitry at recognition systems wish me luck ,Wed Jun 03 06:40:33 PDT 2009,AlexanderJGuy,1,NO_QUERY,19834
"&quot;im sorry, can u turn around plz?&quot; (checks his jeans) thatll be all- dismissed! im not associatin w/ u or ur knockoff True Religions  srry",Sat May 30 14:27:26 PDT 2009,NAYKIDD,0,NO_QUERY,28296
"Be back! finishing up projects, you know everyone always wants it before the weekend ",Fri Jun 05 11:05:49 PDT 2009,andysowards,1,NO_QUERY,26231
"grrrrrrrrrrrrrrrrrrrr. my brother's mean. my sister's stingy. still, i love them ",Sun May 31 06:01:44 PDT 2009,MissDeeTorres,1,NO_QUERY,8762
says siang yg gerah utk bumi yg gerimis...!!!  http://plurk.com/p/xk57g,Sun May 31 23:32:29 PDT 2009,the_magoos,0,NO_QUERY,24295
Work...work....work.... ,Fri May 29 14:25:48 PDT 2009,Tati323,0,NO_QUERY,36356
At train station awaiting train for final leg of the day. Am so very looking forward to putting my head on a pillow ,Fri May 22 04:43:58 PDT 2009,BlokesLib,1,NO_QUERY,38345
@K1_Logos i was targeting one person ,Sun Jun 21 00:09:23 PDT 2009,ellkaymorris,0,NO_QUERY,35203
IS LOGGING OFF FOR THE NIGHT! ,Sat Jun 20 00:44:32 PDT 2009,luvjackbarakat,0,NO_QUERY,13097
Lovely weather but I really wish the aircon wasn't bust in my car ,Sun May 31 03:30:15 PDT 2009,S1RB0B,0,NO_QUERY,21986
I want to watch the Dance Heads concert later!! Grr...Dani why did you back out! ,Sun Jun 07 20:55:56 PDT 2009,gallardownz,0,NO_QUERY,29958
"@JanetChase haven't been cleaning ALL day, but tidying as I go, plus I drove B around and got groceries..more company in tomorrow ",Sat May 30 15:28:03 PDT 2009,FullofGiggles,1,NO_QUERY,29003
Rest in peace Farrah Fawcett ,Thu Jun 25 10:20:02 PDT 2009,Breedom2Be,0,NO_QUERY,10425
I guess this is a sign that I'm gonna miss being at inContact...  http://mypict.me/4Hfv,Sat Jun 20 12:57:18 PDT 2009,aeroDynamic10,0,NO_QUERY,129
just order mac delivery and i'm eating now before going for yoga class later. !!! cause 1 hour before lesson can't eat ,Sun Jun 07 01:10:58 PDT 2009,lovesdebbie,0,NO_QUERY,31446
I fell! I think my knee is broken  but I look fabulous ,Fri May 29 09:16:58 PDT 2009,TwittingNala,0,NO_QUERY,12849
"working on some hw still, only 7 days left of school.  i'm so excited.",Mon Jun 01 22:25:58 PDT 2009,quyenne,1,NO_QUERY,20099
@robertherrera3 I lost your number  text me,Sat Jun 20 09:17:36 PDT 2009,thaosays,0,NO_QUERY,8085
On the way to the drive-in &amp; starving ,Sat May 30 16:49:58 PDT 2009,arikat88,0,NO_QUERY,31935
"@arispoker Hi Ari, thanks for adding me on facebook. Now U can follow me &quot;back&quot; here too ",Wed Jun 03 01:54:34 PDT 2009,PokerKingfish,1,NO_QUERY,13452
@peterfacinelli I see u in the crowd! For the sake of the people around u I hope u don't smell like horse anymore ,Sun May 31 19:00:54 PDT 2009,BreBaby143,1,NO_QUERY,14338
@Monicayh nope.. had no time to go im afraid.   hoping maybe in July I will have time,Sun Jun 07 19:55:47 PDT 2009,ManMadeMoon,0,NO_QUERY,34586
I can't seem to focus at all at work today!!!  ahhhh!,Mon May 18 07:36:23 PDT 2009,Cali617,0,NO_QUERY,3209
"@lawschoolninja True, but now I have to admit that I paid attention during my tenure in Catholic school.  I'll lose my street cred! ",Tue Jun 16 07:26:43 PDT 2009,Enigmadolphin,0,NO_QUERY,37060
i have a wii injury ,Sun May 31 04:36:22 PDT 2009,HiImMina,0,NO_QUERY,31311
Sent an email to one of my undergraduate professors - she replied back saying I made her day ,Mon Apr 06 22:53:53 PDT 2009,thespianduckie,1,NO_QUERY,29938
"@LoriG @volcanojw - Don't forget 'contradictory,' too!    I know we're each reading it from our own point of view.",Tue Jun 16 08:00:22 PDT 2009,staceyviera,1,NO_QUERY,6490
@DawnRichard where in the Bronx?! Can I atleast get an autograph and a pic. That will make my day. ,Fri May 22 06:17:07 PDT 2009,tatianaespada,1,NO_QUERY,19851
I have cramps ,Fri Jun 19 18:38:51 PDT 2009,jadeisabear,0,NO_QUERY,19025
@feltbeats to vote for @TomFelton does not go any longer ... the website don't get open *sorry* ,Sun Jun 07 08:41:43 PDT 2009,Elbenstein,0,NO_QUERY,464
wants to go to #smc_mcr and #phpnw &quot;real meets&quot; sometime.... not going to happen today though. ,Tue Apr 07 07:09:57 PDT 2009,tdobson,0,NO_QUERY,25816
@miss_cheverny I havent twittered in a while! hope you get some sleep ,Sun Jun 07 04:24:04 PDT 2009,lilyvalley911,1,NO_QUERY,34272
is lauren conrad really engaged ? my idol ,Tue Jun 16 07:31:16 PDT 2009,janeekenny,1,NO_QUERY,23639
"Chrome is way too slow, gonna try the full release! ",Mon Jun 15 10:26:59 PDT 2009,koltregaskes,0,NO_QUERY,29657
"@hansxbrat i have! but i just found out our blogs will be moving to a new hosting service, so you can't read them yet ",Wed Jun 17 20:09:59 PDT 2009,nataliehitz,0,NO_QUERY,5428
i realy realy realy want to sleep but i cant  sad night,Fri Jun 19 22:35:20 PDT 2009,rslateg,0,NO_QUERY,41005
At home.. sick ,Mon Jun 15 08:38:27 PDT 2009,_kio_,0,NO_QUERY,17526
"cruising my bookmarked favs, waiting to take last kid to school, then vet coming to give dog shots.  June Gloom today. ",Mon Jun 01 09:07:28 PDT 2009,Wahoogirl97,0,NO_QUERY,27941
@JohnCrawford1   thanks John.  we are working on it!! ,Mon Jun 15 20:20:47 PDT 2009,Modeldaily,1,NO_QUERY,31596
#ASOT awesomeness !!!! can't wait for the power to kick in the night! ,Sat Apr 18 13:59:35 PDT 2009,djiris,1,NO_QUERY,49330
omg @lizzie009 your laptop died! that blows ,Sat May 16 21:05:05 PDT 2009,dramafoyomomma,0,NO_QUERY,21478
Just booked a ticket to go to NY and NJ in 3 weeks....Shore house in the Hamptons with my BF and FH...Literally cannot get any better!!! ,Mon Jun 01 13:09:51 PDT 2009,steinbrenner12,1,NO_QUERY,48591
@yelyahwilliams hi hayley! just telling you that all my paramore's photos from magazines are on my wall.  please come to slovakia.,Sat May 30 07:51:10 PDT 2009,wanna_be_pretty,1,NO_QUERY,7798
